Year,City,Sport,Discipline,NOC,Event,Event gender,Medal,New_test_column
1980,Lake Placid,Skiing,Alpine Skiing,LIE,slalom,W,Gold,01/05/2105
1980,Lake Placid,Skating,Speed skating,NED,10000m,M,Silver,01/06/2105
1980,Lake Placid,Skating,Speed skating,NED,1500m,W,Gold,01/07/2105
1980,Lake Placid,Skating,Speed skating,NED,1500m,W,Silver,01/08/2105
1980,Lake Placid,Skating,Speed skating,NED,500m,M,Bronze,01/09/2105
1980,Lake Placid,Skating,Speed skating,NOR,10000m,M,Bronze,01/10/2105
1980,Lake Placid,Skating,Speed skating,NOR,1000m,M,Bronze,01/11/2105
1980,Lake Placid,Skating,Speed skating,NOR,1500m,M,Bronze,01/12/2105
1980,Lake Placid,Skating,Speed skating,NOR,1500m,M,Silver,01/01/2106
1980,Lake Placid,Skating,Speed skating,NOR,3000m,W,Gold,01/02/2106
1980,Lake Placid,Skating,Speed skating,NOR,5000m,M,Bronze,01/03/2106
1980,Lake Placid,Skating,Speed skating,NOR,5000m,M,Silver,01/04/2106
1980,Lake Placid,Skiing,Cross Country S,NOR,15km,M,Bronze,01/05/2106
1980,Lake Placid,Skiing,Cross Country S,NOR,4x10km relay,M,Silver,01/06/2106
1980,Lake Placid,Skiing,Cross Country S,NOR,4x5km relay,W,Bronze,01/07/2106
1980,Lake Placid,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver,01/08/2106
1980,Lake Placid,Bobsleigh,Bobsleigh,SUI,two-man,M,Gold,01/09/2106
1980,Lake Placid,Skiing,Alpine Skiing,SUI,downhill,W,Bronze,01/10/2106
1980,Lake Placid,Skiing,Alpine Skiing,SUI,slalom,M,Bronze,01/11/2106
1980,Lake Placid,Skiing,Alpine Skiing,SUI,slalom,W,Bronze,01/12/2106
1980,Lake Placid,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze,01/01/2107
1980,Lake Placid,Skiing,Alpine Skiing,SWE,giant slalom,M,Gold,01/02/2107
1980,Lake Placid,Skiing,Alpine Skiing,SWE,slalom,M,Gold,01/03/2107
1980,Lake Placid,Skiing,Cross Country S,SWE,15km,M,Gold,01/04/2107
1980,Lake Placid,Skiing,Cross Country S,TCH,5km,W,Bronze,01/05/2107
1980,Lake Placid,Biathlon,Biathlon,URS,10km,M,Bronze,01/06/2107
1980,Lake Placid,Biathlon,Biathlon,URS,10km,M,Silver,01/07/2107
1980,Lake Placid,Biathlon,Biathlon,URS,20km,M,Gold,01/08/2107
1980,Lake Placid,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold,01/09/2107
1980,Lake Placid,Ice Hockey,Ice Hockey,URS,ice hockey,M,Silver,01/10/2107
1980,Lake Placid,Luge,Luge,URS,singles,W,Bronze,01/11/2107
1980,Lake Placid,Luge,Luge,URS,singles,W,Gold,01/12/2107
1980,Lake Placid,Skating,Figure skating,URS,ice dancing,X,Bronze,01/01/2108
1980,Lake Placid,Skating,Figure skating,URS,ice dancing,X,Gold,01/02/2108
1980,Lake Placid,Skating,Figure skating,URS,pairs,X,Gold,01/03/2108
1980,Lake Placid,Skating,Figure skating,URS,pairs,X,Silver,01/04/2108
1980,Lake Placid,Skating,Speed skating,URS,1000m,M,Bronze,01/05/2108
1980,Lake Placid,Skating,Speed skating,URS,1000m,W,Gold,01/06/2108
1980,Lake Placid,Skating,Speed skating,URS,500m,M,Silver,01/07/2108
1980,Lake Placid,Skating,Speed skating,URS,500m,W,Bronze,01/08/2108
1980,Lake Placid,Skiing,Cross Country S,URS,30km mass start,M,Gold,01/09/2108
1980,Lake Placid,Skiing,Cross Country S,URS,30km mass start,M,Silver,01/10/2108
1980,Lake Placid,Skiing,Cross Country S,URS,4x10km relay,M,Gold,01/11/2108
1980,Lake Placid,Skiing,Cross Country S,URS,4x5km relay,W,Silver,01/12/2108
1980,Lake Placid,Skiing,Cross Country S,URS,50km,M,Bronze,01/01/2109
1980,Lake Placid,Skiing,Cross Country S,URS,50km,M,Gold,01/02/2109
1980,Lake Placid,Skiing,Cross Country S,URS,5km,W,Gold,01/03/2109
1980,Lake Placid,Ice Hockey,Ice Hockey,USA,ice hockey,M,Gold,01/04/2109
1980,Lake Placid,Skating,Figure skating,USA,individual,M,Bronze,01/05/2109
1980,Lake Placid,Skating,Figure skating,USA,individual,W,Silver,01/06/2109
1980,Lake Placid,Skating,Speed skating,USA,10000m,M,Gold,01/07/2109
1980,Lake Placid,Skating,Speed skating,USA,1000m,M,Gold,01/08/2109
1980,Lake Placid,Skating,Speed skating,USA,1000m,W,Silver,01/09/2109
1980,Lake Placid,Skating,Speed skating,USA,1500m,M,Gold,01/10/2109
1980,Lake Placid,Skating,Speed skating,USA,3000m,W,Bronze,01/11/2109
1980,Lake Placid,Skating,Speed skating,USA,5000m,M,Gold,01/12/2109
1980,Lake Placid,Skating,Speed skating,USA,500m,M,Gold,01/01/2110
1980,Lake Placid,Skating,Speed skating,USA,500m,W,Silver,01/02/2110
1980,Lake Placid,Skiing,Alpine Skiing,USA,slalom,M,Silver,01/03/2110
1984,Sarajevo,Skiing,Alpine Skiing,AUT,downhill,M,Bronze,01/04/2110
1984,Sarajevo,Skating,Figure skating,CAN,individual,M,Silver,01/05/2110
1984,Sarajevo,Skating,Speed skating,CAN,1000m,M,Gold,01/06/2110
1984,Sarajevo,Skating,Speed skating,CAN,1500m,M,Gold,01/07/2110
1984,Sarajevo,Skating,Speed skating,CAN,500m,M,Bronze,01/08/2110
1984,Sarajevo,Skiing,Cross Country S,FIN,10km,W,Gold,01/09/2110
1984,Sarajevo,Skiing,Cross Country S,FIN,15km,M,Bronze,01/10/2110
1984,Sarajevo,Skiing,Cross Country S,FIN,15km,M,Silver,01/11/2110
1984,Sarajevo,Skiing,Cross Country S,FIN,20km,W,Gold,01/12/2110
1984,Sarajevo,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze,01/01/2111
1984,Sarajevo,Skiing,Cross Country S,FIN,4x5km relay,W,Bronze,01/02/2111
1984,Sarajevo,Skiing,Cross Country S,FIN,50km,M,Bronze,01/03/2111
1984,Sarajevo,Skiing,Cross Country S,FIN,5km,W,Gold,01/04/2111
1984,Sarajevo,Skiing,Nordic Combined,FIN,individual,M,Bronze,01/05/2111
1984,Sarajevo,Skiing,Nordic Combined,FIN,individual,M,Silver,01/06/2111
1984,Sarajevo,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold,01/07/2111
1984,Sarajevo,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Bronze,01/08/2111
1984,Sarajevo,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Silver,01/09/2111
1984,Sarajevo,Skiing,Alpine Skiing,FRA,giant slalom,W,Bronze,01/10/2111
1984,Sarajevo,Skiing,Alpine Skiing,FRA,slalom,M,Bronze,01/11/2111
1984,Sarajevo,Skiing,Alpine Skiing,FRA,slalom,W,Silver,01/12/2111
1984,Sarajevo,Biathlon,Biathlon,FRG,10km,M,Silver,01/01/2112
1984,Sarajevo,Biathlon,Biathlon,FRG,20km,M,Gold,01/02/2112
1984,Sarajevo,Biathlon,Biathlon,FRG,4x7.5km relay,M,Bronze,01/03/2112
1984,Sarajevo,Luge,Luge,FRG,doubles,X,Gold,01/04/2112
1984,Sarajevo,Skating,Figure skating,GBR,ice dancing,X,Gold,01/05/2112
1984,Sarajevo,Biathlon,Biathlon,GDR,10km,M,Bronze,01/06/2112
1984,Sarajevo,Biathlon,Biathlon,GDR,20km,M,Silver,01/07/2112
1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,four-man,M,Gold,01/08/2112
1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,four-man,M,Silver,01/09/2112
1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,two-man,M,Gold,01/10/2112
1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,two-man,M,Silver,01/11/2112
1984,Sarajevo,Luge,Luge,GDR,doubles,X,Bronze,01/12/2112
1984,Sarajevo,Luge,Luge,GDR,singles,W,Bronze,01/01/2113
1984,Sarajevo,Luge,Luge,GDR,singles,W,Gold,01/02/2113
1984,Sarajevo,Luge,Luge,GDR,singles,W,Silver,01/03/2113
1984,Sarajevo,Skating,Figure skating,GDR,individual,W,Gold,01/04/2113
1984,Sarajevo,Skating,Speed skating,GDR,10000m,M,Bronze,01/05/2113
1984,Sarajevo,Skating,Speed skating,GDR,1000m,W,Gold,01/06/2113
1984,Sarajevo,Skating,Speed skating,GDR,1000m,W,Silver,01/07/2113
1984,Sarajevo,Skating,Speed skating,GDR,1500m,W,Gold,01/08/2113
1984,Sarajevo,Skating,Speed skating,GDR,1500m,W,Silver,01/09/2113
1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Bronze,01/10/2113
1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Gold,01/11/2113
1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Silver,01/12/2113
1984,Sarajevo,Skating,Speed skating,GDR,5000m,M,Bronze,01/01/2114
1984,Sarajevo,Skating,Speed skating,GDR,500m,W,Gold,01/02/2114
1984,Sarajevo,Skating,Speed skating,GDR,500m,W,Silver,01/03/2114
1984,Sarajevo,Skiing,Ski Jumping,GDR,K120 individual (90m),M,Silver,01/04/2114
1984,Sarajevo,Skiing,Ski Jumping,GDR,K90 individual (70m),M,Gold,01/05/2114
1984,Sarajevo,Luge,Luge,ITA,singles,M,Gold,01/06/2114
1984,Sarajevo,Skiing,Alpine Skiing,ITA,slalom,W,Gold,01/07/2114
1984,Sarajevo,Skating,Speed skating,JPN,500m,M,Silver,01/08/2114
1984,Sarajevo,Skiing,Alpine Skiing,LIE,giant slalom,M,Bronze,01/09/2114
1984,Sarajevo,Skiing,Alpine Skiing,LIE,slalom,W,Bronze,01/10/2114
1984,Sarajevo,Biathlon,Biathlon,NOR,10km,M,Gold,01/11/2114
1984,Sarajevo,Biathlon,Biathlon,NOR,20km,M,Bronze,01/12/2114
1984,Sarajevo,Biathlon,Biathlon,NOR,4x7.5km relay,M,Silver,01/01/2115
1984,Sarajevo,Skating,Speed skating,NOR,1000m,M,Bronze,01/02/2115
1984,Sarajevo,Skiing,Cross Country S,NOR,10km,W,Bronze,01/03/2115
1984,Sarajevo,Skiing,Cross Country S,NOR,20km,W,Bronze,01/04/2115
1984,Sarajevo,Skiing,Cross Country S,NOR,4x5km relay,W,Gold,01/05/2115
1984,Sarajevo,Skiing,Cross Country S,NOR,5km,W,Silver,01/06/2115
1984,Sarajevo,Skiing,Nordic Combined,NOR,individual,M,Gold,01/07/2115
1984,Sarajevo,Bobsleigh,Bobsleigh,SUI,four-man,M,Bronze,01/08/2115
1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,M,Silver,01/09/2115
1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,W,Gold,01/10/2115
1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,W,Silver,01/11/2115
1984,Sarajevo,Skiing,Alpine Skiing,SUI,giant slalom,M,Gold,01/12/2115
1984,Sarajevo,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze,01/01/2116
1984,Sarajevo,Skating,Speed skating,SWE,10000m,M,Silver,01/02/2116
1984,Sarajevo,Skating,Speed skating,SWE,5000m,M,Gold,01/03/2116
1984,Sarajevo,Skiing,Cross Country S,SWE,15km,M,Gold,01/04/2116
1984,Sarajevo,Skiing,Cross Country S,SWE,30km mass start,M,Bronze,01/05/2116
1984,Sarajevo,Skiing,Cross Country S,SWE,4x10km relay,M,Gold,01/06/2116
1984,Sarajevo,Skiing,Cross Country S,SWE,50km,M,Gold,01/07/2116
1984,Sarajevo,Skiing,Cross Country S,SWE,50km,M,Silver,01/08/2116
1984,Sarajevo,Ice Hockey,Ice Hockey,TCH,ice hockey,M,Silver,01/09/2116
1984,Sarajevo,Skating,Figure skating,TCH,individual,M,Bronze,01/10/2116
1984,Sarajevo,Skiing,Alpine Skiing,TCH,downhill,W,Bronze,01/11/2116
1984,Sarajevo,Skiing,Cross Country S,TCH,4x5km relay,W,Silver,01/12/2116
1984,Sarajevo,Skiing,Cross Country S,TCH,5km,W,Bronze,01/01/2117
1984,Sarajevo,Skiing,Ski Jumping,TCH,K120 individual (90m),M,Bronze,01/02/2117
1984,Sarajevo,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold,01/03/2117
1984,Sarajevo,Bobsleigh,Bobsleigh,URS,two-man,M,Bronze,01/04/2117
1984,Sarajevo,Ice Hockey,Ice Hockey,URS,ice hockey,M,Gold,01/05/2117
1984,Sarajevo,Luge,Luge,URS,doubles,X,Silver,01/06/2117
1984,Sarajevo,Luge,Luge,URS,singles,M,Bronze,01/07/2117
1984,Sarajevo,Luge,Luge,URS,singles,M,Silver,01/08/2117
1984,Sarajevo,Skating,Figure skating,URS,ice dancing,X,Bronze,01/09/2117
1984,Sarajevo,Skating,Figure skating,URS,ice dancing,X,Silver,01/10/2117
1984,Sarajevo,Skating,Figure skating,URS,individual,W,Bronze,01/11/2117
1984,Sarajevo,Skating,Figure skating,URS,pairs,X,Bronze,01/12/2117
1984,Sarajevo,Skating,Figure skating,URS,pairs,X,Gold,01/01/2118
1984,Sarajevo,Skating,Speed skating,URS,10000m,M,Gold,01/02/2118
1984,Sarajevo,Skating,Speed skating,URS,1000m,M,Silver,01/03/2118
1984,Sarajevo,Skating,Speed skating,URS,1000m,W,Bronze,01/04/2118
1984,Sarajevo,Skating,Speed skating,URS,1500m,M,Bronze,01/05/2118
1984,Sarajevo,Skating,Speed skating,URS,1500m,M,Silver,01/06/2118
1984,Sarajevo,Skating,Speed skating,URS,1500m,W,Bronze,01/07/2118
1984,Sarajevo,Skating,Speed skating,URS,5000m,M,Silver,01/08/2118
1984,Sarajevo,Skating,Speed skating,URS,500m,M,Gold,01/09/2118
1984,Sarajevo,Skating,Speed skating,URS,500m,W,Bronze,01/10/2118
1984,Sarajevo,Skiing,Cross Country S,URS,10km,W,Silver,01/11/2118
1984,Sarajevo,Skiing,Cross Country S,URS,20km,W,Silver,01/12/2118
1984,Sarajevo,Skiing,Cross Country S,URS,30km mass start,M,Gold,01/01/2119
1984,Sarajevo,Skiing,Cross Country S,URS,30km mass start,M,Silver,01/02/2119
1984,Sarajevo,Skiing,Cross Country S,URS,4x10km relay,M,Silver,01/03/2119
1984,Sarajevo,Skating,Figure skating,USA,individual,M,Gold,01/04/2119
1984,Sarajevo,Skating,Figure skating,USA,individual,W,Silver,01/05/2119
1984,Sarajevo,Skating,Figure skating,USA,pairs,X,Silver,01/06/2119
1984,Sarajevo,Skiing,Alpine Skiing,USA,downhill,M,Gold,01/07/2119
1984,Sarajevo,Skiing,Alpine Skiing,USA,giant slalom,W,Gold,01/08/2119
1984,Sarajevo,Skiing,Alpine Skiing,USA,giant slalom,W,Silver,01/09/2119
1984,Sarajevo,Skiing,Alpine Skiing,USA,slalom,M,Gold,01/10/2119
1984,Sarajevo,Skiing,Alpine Skiing,USA,slalom,M,Silver,01/11/2119
1984,Sarajevo,Skiing,Alpine Skiing,YUG,giant slalom,M,Silver,01/12/2119
1988,Calgary,Skating,Speed skating,AUT,10000m,M,Silver,01/01/2120
1988,Calgary,Skating,Speed skating,AUT,1500m,M,Bronze,01/02/2120
1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,M,Gold,01/03/2120
1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,M,Silver,01/04/2120
1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,W,Gold,01/05/2120
1988,Calgary,Skiing,Alpine Skiing,AUT,giant slalom,M,Silver,01/06/2120
1988,Calgary,Skiing,Alpine Skiing,AUT,super-G,M,Silver,01/07/2120
1988,Calgary,Skiing,Alpine Skiing,AUT,super-G,W,Gold,01/08/2120
1988,Calgary,Skiing,Nordic Combined,AUT,individual,M,Silver,01/09/2120
1988,Calgary,Skiing,Nordic Combined,AUT,Team,M,Bronze,01/10/2120
1988,Calgary,Skating,Figure skating,CAN,ice dancing,X,Bronze,01/11/2120
1988,Calgary,Skating,Figure skating,CAN,individual,M,Silver,01/12/2120
1988,Calgary,Skating,Figure skating,CAN,individual,W,Silver,01/01/2121
1988,Calgary,Skiing,Alpine Skiing,CAN,downhill,W,Bronze,01/02/2121
1988,Calgary,Skiing,Alpine Skiing,CAN,super-G,W,Bronze,01/03/2121
1988,Calgary,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Silver,01/04/2121
1988,Calgary,Skiing,Cross Country S,FIN,10km,W,Bronze,01/05/2121
1988,Calgary,Skiing,Cross Country S,FIN,4x5km relay,W,Bronze,01/06/2121
1988,Calgary,Skiing,Cross Country S,FIN,5km,W,Gold,01/07/2121
1988,Calgary,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold,01/08/2121
1988,Calgary,Skiing,Ski Jumping,FIN,K120 team (90m),M,Gold,01/09/2121
1988,Calgary,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Gold,01/10/2121
1988,Calgary,Skiing,Alpine Skiing,FRA,downhill,M,Bronze,01/11/2121
1988,Calgary,Skiing,Alpine Skiing,FRA,super-G,M,Gold,01/12/2121
1988,Calgary,Biathlon,Biathlon,FRG,4x7.5km relay,M,Silver,01/01/2122
1988,Calgary,Luge,Luge,FRG,doubles,X,Bronze,01/02/2122
1988,Calgary,Luge,Luge,FRG,singles,M,Silver,01/03/2122
1988,Calgary,Skiing,Alpine Skiing,FRG,downhill,W,Gold,01/04/2122
1988,Calgary,Skiing,Alpine Skiing,FRG,giant slalom,W,Silver,01/05/2122
1988,Calgary,Skiing,Alpine Skiing,FRG,slalom,M,Silver,01/06/2122
1988,Calgary,Skiing,Alpine Skiing,FRG,slalom,W,Bronze,01/07/2122
1988,Calgary,Skiing,Nordic Combined,FRG,Team,M,Gold,01/08/2122
1988,Calgary,Biathlon,Biathlon,GDR,10km,M,Gold,01/09/2122
1988,Calgary,Biathlon,Biathlon,GDR,20km,M,Gold,01/10/2122
1988,Calgary,Bobsleigh,Bobsleigh,GDR,four-man,M,Silver,01/11/2122
1988,Calgary,Bobsleigh,Bobsleigh,GDR,two-man,M,Bronze,01/12/2122
1988,Calgary,Bobsleigh,Bobsleigh,GDR,two-man,M,Silver,01/01/2123
1988,Calgary,Luge,Luge,GDR,doubles,X,Gold,01/02/2123
1988,Calgary,Luge,Luge,GDR,doubles,X,Silver,01/03/2123
1988,Calgary,Luge,Luge,GDR,singles,M,Gold,01/04/2123
1988,Calgary,Luge,Luge,GDR,singles,W,Bronze,01/05/2123
1988,Calgary,Luge,Luge,GDR,singles,W,Gold,01/06/2123
1988,Calgary,Luge,Luge,GDR,singles,W,Silver,01/07/2123
1988,Calgary,Skating,Figure skating,GDR,individual,W,Gold,01/08/2123
1988,Calgary,Skating,Speed skating,GDR,1000m,M,Silver,01/09/2123
1988,Calgary,Skating,Speed skating,GDR,1000m,W,Gold,01/10/2123
1988,Calgary,Skating,Speed skating,GDR,1000m,W,Silver,01/11/2123
1988,Calgary,Skating,Speed skating,GDR,1500m,M,Gold,01/12/2123
1988,Calgary,Skating,Speed skating,GDR,1500m,W,Bronze,01/01/2124
1988,Calgary,Skating,Speed skating,GDR,1500m,W,Silver,01/02/2124
1988,Calgary,Skating,Speed skating,GDR,3000m,W,Bronze,01/03/2124
1988,Calgary,Skating,Speed skating,GDR,3000m,W,Silver,01/04/2124
1988,Calgary,Skating,Speed skating,GDR,5000m,W,Bronze,01/05/2124
1988,Calgary,Skating,Speed skating,GDR,5000m,W,Silver,01/06/2124
1988,Calgary,Skating,Speed skating,GDR,500m,M,Gold,01/07/2124
1988,Calgary,Skating,Speed skating,GDR,500m,W,Bronze,01/08/2124
1988,Calgary,Skating,Speed skating,GDR,500m,W,Silver,01/09/2124
1988,Calgary,Biathlon,Biathlon,ITA,20km,M,Bronze,01/10/2124
1988,Calgary,Biathlon,Biathlon,ITA,4x7.5km relay,M,Bronze,01/11/2124
1988,Calgary,Skiing,Alpine Skiing,ITA,giant slalom,M,Gold,01/12/2124
1988,Calgary,Skiing,Alpine Skiing,ITA,slalom,M,Gold,01/01/2125
1988,Calgary,Skiing,Cross Country S,ITA,50km,M,Silver,01/02/2125
1988,Calgary,Skating,Speed skating,JPN,500m,M,Bronze,01/03/2125
1988,Calgary,Skiing,Alpine Skiing,LIE,slalom,M,Bronze,01/04/2125
1988,Calgary,Skating,Speed skating,NED,10000m,M,Bronze,01/05/2125
1988,Calgary,Skating,Speed skating,NED,1500m,W,Gold,01/06/2125
1988,Calgary,Skating,Speed skating,NED,3000m,W,Gold,01/07/2125
1988,Calgary,Skating,Speed skating,NED,5000m,M,Bronze,01/08/2125
1988,Calgary,Skating,Speed skating,NED,5000m,M,Silver,01/09/2125
1988,Calgary,Skating,Speed skating,NED,5000m,W,Gold,01/10/2125
1988,Calgary,Skating,Speed skating,NED,500m,M,Silver,01/11/2125
1988,Calgary,Skiing,Cross Country S,NOR,15km,M,Silver,01/12/2125
1988,Calgary,Skiing,Cross Country S,NOR,30km mass start,M,Bronze,01/01/2126
1988,Calgary,Skiing,Cross Country S,NOR,4x5km relay,W,Silver,01/02/2126
1988,Calgary,Skiing,Ski Jumping,NOR,K120 individual (90m),M,Silver,01/03/2126
1988,Calgary,Skiing,Ski Jumping,NOR,K120 team (90m),M,Bronze,01/04/2126
1988,Calgary,Bobsleigh,Bobsleigh,SUI,four-man,M,Gold,01/05/2126
1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,M,Bronze,01/06/2126
1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,W,Bronze,01/07/2126
1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,W,Silver,01/08/2126
1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,M,Gold,01/09/2126
1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,M,Silver,01/10/2126
1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,W,Silver,01/11/2126
1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,M,Bronze,01/12/2126
1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,W,Bronze,01/01/2127
1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,W,Gold,01/02/2127
1988,Calgary,Skiing,Alpine Skiing,SUI,slalom,W,Gold,01/03/2127
1988,Calgary,Skiing,Alpine Skiing,SUI,super-G,W,Silver,01/04/2127
1988,Calgary,Skiing,Cross Country S,SUI,50km,M,Bronze,01/05/2127
1988,Calgary,Skiing,Nordic Combined,SUI,individual,M,Gold,01/06/2127
1988,Calgary,Skiing,Nordic Combined,SUI,Team,M,Silver,01/07/2127
1988,Calgary,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze,01/08/2127
1988,Calgary,Skating,Speed skating,SWE,10000m,M,Gold,01/09/2127
1988,Calgary,Skating,Speed skating,SWE,5000m,M,Gold,01/10/2127
1988,Calgary,Skiing,Alpine Skiing,SWE,super-G,M,Bronze,01/11/2127
1988,Calgary,Skiing,Cross Country S,SWE,4x10km relay,M,Gold,01/12/2127
1988,Calgary,Skiing,Cross Country S,SWE,50km,M,Gold,01/01/2128
1988,Calgary,Skiing,Cross Country S,TCH,4x10km relay,M,Bronze,01/02/2128
1988,Calgary,Skiing,Ski Jumping,TCH,K90 individual (70m),M,Bronze,01/03/2128
1988,Calgary,Skiing,Ski Jumping,TCH,K90 individual (70m),M,Silver,01/04/2128
1988,Calgary,Biathlon,Biathlon,URS,10km,M,Bronze,01/05/2128
1988,Calgary,Biathlon,Biathlon,URS,10km,M,Silver,01/06/2128
1988,Calgary,Biathlon,Biathlon,URS,20km,M,Silver,01/07/2128
1988,Calgary,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold,01/08/2128
1988,Calgary,Bobsleigh,Bobsleigh,URS,four-man,M,Bronze,01/09/2128
1988,Calgary,Bobsleigh,Bobsleigh,URS,two-man,M,Gold,01/10/2128
1988,Calgary,Ice Hockey,Ice Hockey,URS,ice hockey,M,Gold,01/11/2128
1988,Calgary,Luge,Luge,URS,singles,M,Bronze,01/12/2128
1988,Calgary,Skating,Figure skating,URS,ice dancing,X,Gold,01/01/2129
1988,Calgary,Skating,Figure skating,URS,ice dancing,X,Silver,01/02/2129
1988,Calgary,Skating,Figure skating,URS,individual,M,Bronze,01/03/2129
1988,Calgary,Skating,Figure skating,URS,pairs,X,Gold,01/04/2129
1988,Calgary,Skating,Figure skating,URS,pairs,X,Silver,01/05/2129
1988,Calgary,Skating,Speed skating,URS,1000m,M,Bronze,01/06/2129
1988,Calgary,Skating,Speed skating,URS,1000m,M,Gold,01/07/2129
1988,Calgary,Skiing,Cross Country S,URS,10km,W,Gold,01/08/2129
1988,Calgary,Skiing,Cross Country S,URS,10km,W,Silver,01/09/2129
1988,Calgary,Skiing,Cross Country S,URS,15km,M,Bronze,01/10/2129
1988,Calgary,Skiing,Cross Country S,URS,15km,M,Gold,01/11/2129
1988,Calgary,Skiing,Cross Country S,URS,20km,W,Bronze,01/12/2129
1988,Calgary,Skiing,Cross Country S,URS,20km,W,Gold,01/01/2130
1988,Calgary,Skiing,Cross Country S,URS,20km,W,Silver,01/02/2130
1988,Calgary,Skiing,Cross Country S,URS,30km mass start,M,Gold,01/03/2130
1988,Calgary,Skiing,Cross Country S,URS,30km mass start,M,Silver,01/04/2130
1988,Calgary,Skiing,Cross Country S,URS,4x10km relay,M,Silver,01/05/2130
1988,Calgary,Skiing,Cross Country S,URS,4x5km relay,W,Gold,01/06/2130
1988,Calgary,Skiing,Cross Country S,URS,5km,W,Bronze,01/07/2130
1988,Calgary,Skiing,Cross Country S,URS,5km,W,Silver,01/08/2130
1988,Calgary,Skiing,Nordic Combined,URS,individual,M,Bronze,01/09/2130
1988,Calgary,Skating,Figure skating,USA,individual,M,Gold,01/10/2130
1988,Calgary,Skating,Figure skating,USA,individual,W,Bronze,01/11/2130
1988,Calgary,Skating,Figure skating,USA,pairs,X,Bronze,01/12/2130
1988,Calgary,Skating,Speed skating,USA,1000m,W,Bronze,01/01/2131
1988,Calgary,Skating,Speed skating,USA,1500m,M,Silver,01/02/2131
1988,Calgary,Skating,Speed skating,USA,500m,W,Gold,01/03/2131
1988,Calgary,Skiing,Alpine Skiing,YUG,slalom,W,Silver,01/04/2131
1988,Calgary,Skiing,Ski Jumping,YUG,K120 individual (90m),M,Bronze,01/05/2131
1988,Calgary,Skiing,Ski Jumping,YUG,K120 team (90m),M,Silver,01/06/2131
1992,Albertville,Bobsleigh,Bobsleigh,AUT,four-man,M,Gold,01/07/2131
1992,Albertville,Luge,Luge,AUT,singles,M,Bronze,01/08/2131
1992,Albertville,Luge,Luge,AUT,singles,M,Silver,01/09/2131
1992,Albertville,Luge,Luge,AUT,singles,W,Gold,01/10/2131
1992,Albertville,Luge,Luge,AUT,singles,W,Silver,01/11/2131
1992,Albertville,Skating,Speed skating,AUT,3000m,W,Bronze,01/12/2131
1992,Albertville,Skiing,Alpine Skiing,AUT,alpine combined,W,Gold,01/01/2132
1992,Albertville,Skiing,Alpine Skiing,AUT,alpine combined,W,Silver,01/02/2132
1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,M,Bronze,01/03/2132
1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,M,Gold,01/04/2132
1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,W,Bronze,01/05/2132
1992,Albertville,Skiing,Alpine Skiing,AUT,giant slalom,W,Silver,01/06/2132
1992,Albertville,Skiing,Alpine Skiing,AUT,slalom,M,Bronze,01/07/2132
1992,Albertville,Skiing,Alpine Skiing,AUT,slalom,W,Gold,01/08/2132
1992,Albertville,Skiing,Nordic Combined,AUT,individual,M,Bronze,01/09/2132
1992,Albertville,Skiing,Nordic Combined,AUT,Team,M,Bronze,01/10/2132
